Datetime,ID,Username,Text,Translated_Tweets,Location
2022-02-01 08:56:45+00:00,1.49E+18,fathull_hussein,"Memandangkan kebanyakan makanan sudah naik harga maka kita akan lanjutkan dari ""5 seconds rule"" kepada ""20 seconds rule""","Since most of the food is up price, we will continue from ""5 seconds rule"" to ""20 seconds rule""",iN THe MiDDLe oF NoWHeRe
2022-02-01 08:56:45+00:00,1.49E+18,fathull_hussein,"Memandangkan kebanyakan makanan sudah naik harga maka kita akan lanjutkan dari ""5 seconds rule"" kepada ""20 seconds rule""","Since most of the food is up price, we will continue from ""5 seconds rule"" to ""20 seconds rule""",iN THe MiDDLe oF NoWHeRe
2022-02-01 08:56:45+00:00,1.49E+18,fathull_hussein,"Memandangkan kebanyakan makanan sudah naik harga maka kita akan lanjutkan dari ""5 seconds rule"" kepada ""20 seconds rule""","Since most of the food is up price, we will continue from ""5 seconds rule"" to ""20 seconds rule""",iN THe MiDDLe oF NoWHeRe
2022-02-08 00:00:25+00:00,1.49E+18,faqihsyakiran,So gaji naik RM1500 hujung tahun . Klau ikut basic calculator pon harga makanan pon akan naik . Jadi apa beza 👀,So salary rises RM1500 at the end of the year. The basic calculator is on the price of food prices. So what's the difference 👀,"Wilayah Persekutuan Putrajaya,"
2022-02-11 04:04:40+00:00,1.49E+18,NassrolFahmi,Harga makanan kucing TOTW 7kg naik dari RM140 ke RM155. Naik 11% wehh RM15. Sebulan dh la pakai 2 beg (14kg). Naik rm30 total 😓😓 kalau naik seringit dua boleh la hadam lagi.,The 7kg cat food price goes up from RM140 to RM155. Up 11% of RM15. A month of 2 bags (14kg). Raise RM30 total 😓😓 If you go up often two can be done again.,Kuala Lumpur
2022-02-11 04:04:40+00:00,1.49E+18,NassrolFahmi,Harga makanan kucing TOTW 7kg naik dari RM140 ke RM155. Naik 11% wehh RM15. Sebulan dh la pakai 2 beg (14kg). Naik rm30 total 😓😓 kalau naik seringit dua boleh la hadam lagi.,The 7kg cat food price goes up from RM140 to RM155. Up 11% of RM15. A month of 2 bags (14kg). Raise RM30 total 😓😓 If you go up often two can be done again.,Kuala Lumpur
2022-03-05 10:02:02+00:00,1.50E+18,redha_zahid,"Russia and belarus supply 2/3 quantity of element penting baja kat dunia ni. (MOP)

Bila short supply, harga barang akan naik, productivity pertanian rendah, harga barang mentah naik.

Russia and ukraine pun pengeluar gandum terbesar. Krisis makanan akan berlaku.","Russia and Belarus Supply 2/3 Quantity of essential elements of fertilizer in this world. (Mop)

When short supply, prices of goods will rise, low agricultural products, raw prices rise.

Russia and Ukraine are the largest wheat producers. The food crisis will take place.",
2022-03-06 12:18:09+00:00,1.50E+18,nikalifdanial_,adu asal semua makanan naik harga ni,The origin of all the food goes up this price,fathia 🥨🍪
2022-03-06 12:18:09+00:00,1.50E+18,nikalifdanial_,adu asal semua makanan naik harga ni,The origin of all the food goes up this price,fathia 🥨🍪
2022-03-06 12:18:09+00:00,1.50E+18,nikalifdanial_,adu asal semua makanan naik harga ni,The origin of all the food goes up this price,fathia 🥨🍪
