Datetime,ID,Username,Text,Translated_Tweets,Location
2022-02-03 14:46:52+00:00,1.49E+18,FarrahWahida_,"org nampak kita macam ada duit , org tak nampak macam mana kita struggle cari duit dan ikat perut .","People see us as we have money, people don't see how we struggle to make money and belly.",Malaysia
2022-02-07 11:59:08+00:00,1.49E+18,dreyse_kim,Bulan ni kena ikat perut sikit lah sebab kena bayar depo untuk jubah convo. Convo punya pasal saya sanggop. 🥲,This month has to be a little stomach ache because you have to pay for the convo robe. Convo has my own thing. 🥲,KUL || SBN ✈️
2022-02-07 11:59:08+00:00,1.49E+18,dreyse_kim,Bulan ni kena ikat perut sikit lah sebab kena bayar depo untuk jubah convo. Convo punya pasal saya sanggop. 🥲,This month has to be a little stomach ache because you have to pay for the convo robe. Convo has my own thing. 🥲,KUL || SBN ✈️
2022-02-07 11:59:08+00:00,1.49E+18,dreyse_kim,Bulan ni kena ikat perut sikit lah sebab kena bayar depo untuk jubah convo. Convo punya pasal saya sanggop. 🥲,This month has to be a little stomach ache because you have to pay for the convo robe. Convo has my own thing. 🥲,KUL || SBN ✈️
2022-02-07 11:59:08+00:00,1.49E+18,dreyse_kim,Bulan ni kena ikat perut sikit lah sebab kena bayar depo untuk jubah convo. Convo punya pasal saya sanggop. 🥲,This month has to be a little stomach ache because you have to pay for the convo robe. Convo has my own thing. 🥲,KUL || SBN ✈️
2022-02-07 12:04:52+00:00,1.49E+18,dreyse_kim,I mean ikat perut dari makan luar. 😌,I mean belly from eating outside. 😌,KUL || SBN ✈️
2022-02-07 12:04:52+00:00,1.49E+18,dreyse_kim,I mean ikat perut dari makan luar. 😌,I mean belly from eating outside. 😌,KUL || SBN ✈️
2022-02-07 12:04:52+00:00,1.49E+18,dreyse_kim,I mean ikat perut dari makan luar. 😌,I mean belly from eating outside. 😌,KUL || SBN ✈️
2022-02-07 12:04:52+00:00,1.49E+18,dreyse_kim,I mean ikat perut dari makan luar. 😌,I mean belly from eating outside. 😌,KUL || SBN ✈️
2022-02-12 04:19:26+00:00,1.49E+18,tedadnan,"Sabtu 12hb Februari 2022.

#Alhamdullilah, job event #video  sudah mula masuk setelah sekian lama ""ikat perut"" angkara  #COVID19 dari negara #CCP yang durjana ini.

Semoga tiada lagik ""lockdown"" #PKP, amek-lah booster shot semua saudara &amp; saudari. https://t.co/7w5NIW8iAE","Saturday 12th February 2022.

#Alhamdullilah, #Video Job Event has begun to enter after a long ""belly"" #Covid19 crime from this evil #CCP country.

Hopefully there is no ""lockdown"" #pkp, amek-Booster shot all brothers & amp; miss. https://t.co/7w5niw8iae","Kuala Lumpur, Malaysia. "
2022-02-12 04:19:26+00:00,1.49E+18,tedadnan,"Sabtu 12hb Februari 2022.

#Alhamdullilah, job event #video  sudah mula masuk setelah sekian lama ""ikat perut"" angkara  #COVID19 dari negara #CCP yang durjana ini.

Semoga tiada lagik ""lockdown"" #PKP, amek-lah booster shot semua saudara &amp; saudari. https://t.co/7w5NIW8iAE","Saturday 12th February 2022.

#Alhamdullilah, #Video Job Event has begun to enter after a long ""belly"" #Covid19 crime from this evil #CCP country.

Hopefully there is no ""lockdown"" #pkp, amek-Booster shot all brothers & amp; miss. https://t.co/7w5niw8iae","Kuala Lumpur, Malaysia. "
2022-02-12 04:19:26+00:00,1.49E+18,tedadnan,"Sabtu 12hb Februari 2022.

#Alhamdullilah, job event #video  sudah mula masuk setelah sekian lama ""ikat perut"" angkara  #COVID19 dari negara #CCP yang durjana ini.

Semoga tiada lagik ""lockdown"" #PKP, amek-lah booster shot semua saudara &amp; saudari. https://t.co/7w5NIW8iAE","Saturday 12th February 2022.

#Alhamdullilah, #Video Job Event has begun to enter after a long ""belly"" #Covid19 crime from this evil #CCP country.

Hopefully there is no ""lockdown"" #pkp, amek-Booster shot all brothers & amp; miss. https://t.co/7w5niw8iae","Kuala Lumpur, Malaysia. "
2022-02-16 12:27:34+00:00,1.49E+18,wahab388,@saifulv39 Ikat perut la jawabnya rakyat Johor.😂😂😂,@saifulv39 The stomach is the answer to the people of Johor.😂😂😂,Petaling Jaya and Penang
2022-02-16 12:27:34+00:00,1.49E+18,wahab388,@saifulv39 Ikat perut la jawabnya rakyat Johor.😂😂😂,@saifulv39 The stomach is the answer to the people of Johor.😂😂😂,Petaling Jaya and Penang
2022-02-16 12:27:34+00:00,1.49E+18,wahab388,@saifulv39 Ikat perut la jawabnya rakyat Johor.😂😂😂,@saifulv39 The stomach is the answer to the people of Johor.😂😂😂,Petaling Jaya and Penang
2022-02-16 12:27:34+00:00,1.49E+18,wahab388,@saifulv39 Ikat perut la jawabnya rakyat Johor.😂😂😂,@saifulv39 The stomach is the answer to the people of Johor.😂😂😂,Petaling Jaya and Penang
2022-02-21 04:25:02+00:00,1.50E+18,sayaaqbar,"Pengalaman ngajar haritu, guru disiplin tu akan rampas siapa bawa phone. Tapi akan dipulangkan waktu balik. Hp tu hak milik peribadi murid, jangan lah buat macam tu(dalam vid). Barang tu dibeli pakai duit yang halal, ada yang sampai ikat perut nak beli phone.","The experience of teaching that day, the disciplinary teacher will seize who brings the phone. But it will be returned time. HP is the personal property of the students, do not do that (in VID). The goods are bought with halal money, some who get stomach to buy a phone.","Hulu Selangor, Selangor"
2022-02-21 04:25:02+00:00,1.50E+18,sayaaqbar,"Pengalaman ngajar haritu, guru disiplin tu akan rampas siapa bawa phone. Tapi akan dipulangkan waktu balik. Hp tu hak milik peribadi murid, jangan lah buat macam tu(dalam vid). Barang tu dibeli pakai duit yang halal, ada yang sampai ikat perut nak beli phone.","The experience of teaching that day, the disciplinary teacher will seize who brings the phone. But it will be returned time. HP is the personal property of the students, do not do that (in VID). The goods are bought with halal money, some who get stomach to buy a phone.","Hulu Selangor, Selangor"
2022-02-21 04:25:02+00:00,1.50E+18,sayaaqbar,"Pengalaman ngajar haritu, guru disiplin tu akan rampas siapa bawa phone. Tapi akan dipulangkan waktu balik. Hp tu hak milik peribadi murid, jangan lah buat macam tu(dalam vid). Barang tu dibeli pakai duit yang halal, ada yang sampai ikat perut nak beli phone.","The experience of teaching that day, the disciplinary teacher will seize who brings the phone. But it will be returned time. HP is the personal property of the students, do not do that (in VID). The goods are bought with halal money, some who get stomach to buy a phone.","Hulu Selangor, Selangor"
2022-02-22 02:47:03+00:00,1.50E+18,rashdanmarzuki,@cencarubakar @aimiafrina_ Tak nak la nanti kau tweet sendu setiap hari sebab ikat perut nak bayar kereta,@cencarubakar @aimiafrina_ don't want to go to your daily tweet because you want to pay for a car,"Johore, Malaysia"
2022-02-22 02:47:03+00:00,1.50E+18,rashdanmarzuki,@cencarubakar @aimiafrina_ Tak nak la nanti kau tweet sendu setiap hari sebab ikat perut nak bayar kereta,@cencarubakar @aimiafrina_ don't want to go to your daily tweet because you want to pay for a car,"Johore, Malaysia"
2022-02-22 02:47:03+00:00,1.50E+18,rashdanmarzuki,@cencarubakar @aimiafrina_ Tak nak la nanti kau tweet sendu setiap hari sebab ikat perut nak bayar kereta,@cencarubakar @aimiafrina_ don't want to go to your daily tweet because you want to pay for a car,"Johore, Malaysia"
2022-02-22 02:47:03+00:00,1.50E+18,rashdanmarzuki,@cencarubakar @aimiafrina_ Tak nak la nanti kau tweet sendu setiap hari sebab ikat perut nak bayar kereta,@cencarubakar @aimiafrina_ don't want to go to your daily tweet because you want to pay for a car,"Johore, Malaysia"
2022-02-26 20:11:05+00:00,1.50E+18,wantogey,Hehehe bulan depan nak guna duit lebih sikit hehehehehe banyak benda nak kena tukor hehehehe tinted kereta dah nazak hehehehehe nak ke ganu lagi dua minggu hehehe hujung bulan ikat perut hehehe,Hehehe next month to make money a little more hehehehehe a lot of things to get it hehehehe tinted car already nazak hehehehehe want to go again two weeks hehehe end of the month stomach hehehe,Penang
2022-03-06 14:30:18+00:00,1.50E+18,Nora_Hx,"@Thehulkey Slow2 kurangkan monthly expenses. Apa boleh cut, cut. Bukan suruh ikat perut, tp berpada. Spending all of your income is a No No. patut ada saving 1/5 dari gaji. Dgn extra duit tu, tutup expenses 1-1. Makin lama makin bnyk duit extra utk greater saving.","@Thehulkey slow2 Reduce Monthly Expenses. What can be cut, cut. Instead of ordering stomach, but not. Spending all of your income is a No No. There should be a 1/5 saving of salary. With extra money, close expenses 1-1. It's getting more and more extra money for greater saving.",Malaysia
2022-03-06 14:30:18+00:00,1.50E+18,Nora_Hx,"@Thehulkey Slow2 kurangkan monthly expenses. Apa boleh cut, cut. Bukan suruh ikat perut, tp berpada. Spending all of your income is a No No. patut ada saving 1/5 dari gaji. Dgn extra duit tu, tutup expenses 1-1. Makin lama makin bnyk duit extra utk greater saving.","@Thehulkey slow2 Reduce Monthly Expenses. What can be cut, cut. Instead of ordering stomach, but not. Spending all of your income is a No No. There should be a 1/5 saving of salary. With extra money, close expenses 1-1. It's getting more and more extra money for greater saving.",Malaysia
2022-03-06 14:30:18+00:00,1.50E+18,Nora_Hx,"@Thehulkey Slow2 kurangkan monthly expenses. Apa boleh cut, cut. Bukan suruh ikat perut, tp berpada. Spending all of your income is a No No. patut ada saving 1/5 dari gaji. Dgn extra duit tu, tutup expenses 1-1. Makin lama makin bnyk duit extra utk greater saving.","@Thehulkey slow2 Reduce Monthly Expenses. What can be cut, cut. Instead of ordering stomach, but not. Spending all of your income is a No No. There should be a 1/5 saving of salary. With extra money, close expenses 1-1. It's getting more and more extra money for greater saving.",Malaysia
2022-03-16 12:46:12+00:00,1.50E+18,FAliaHMS,"Jangan keluarkan, jika boleh. Biar ikat perut sekarang utk keselesaan masa depan. That's just me la, korang nak keluarkan juga, buat.","Do not remove, if possible. Let the stomach tie it now for the comfort of the future. That's just me, you want to take it out too, do it.",Kuala Lumpur City
2022-03-16 12:46:12+00:00,1.50E+18,FAliaHMS,"Jangan keluarkan, jika boleh. Biar ikat perut sekarang utk keselesaan masa depan. That's just me la, korang nak keluarkan juga, buat.","Do not remove, if possible. Let the stomach tie it now for the comfort of the future. That's just me, you want to take it out too, do it.",Kuala Lumpur City
2022-03-16 12:46:12+00:00,1.50E+18,FAliaHMS,"Jangan keluarkan, jika boleh. Biar ikat perut sekarang utk keselesaan masa depan. That's just me la, korang nak keluarkan juga, buat.","Do not remove, if possible. Let the stomach tie it now for the comfort of the future. That's just me, you want to take it out too, do it.",Kuala Lumpur City
